Occ, P_min, P_mid, P_max, R_min, R_mid, R_max 
0.00127,23.8544771076,28.7434570957,34.6344345378,3.3979724133,3.62253916084,3.86194717781
0.0011,23.8544771076,28.7434570957,34.6344345378,3.86194717781,4.11717730077,4.38927518828
0.00067,23.8544771076,28.7434570957,34.6344345378,4.38927518828,4.67935560484,4.988606988
0.00074,23.8544771076,28.7434570957,34.6344345378,4.988606988,5.31829631733,5.66977430514
0.00068,23.8544771076,28.7434570957,34.6344345378,5.66977430514,6.04448093018,6.44395133722
0.00055,23.8544771076,28.7434570957,34.6344345378,6.44395133722,6.86982212635,7.32383805805
0.00046,23.8544771076,28.7434570957,34.6344345378,7.32383805805,7.80785920129,8.32386855417
0.00035,23.8544771076,28.7434570957,34.6344345378,8.32386855417,8.87398016803,9.46044780863
9e-05,23.8544771076,28.7434570957,34.6344345378,9.46044780863,10.0856741896,10.7522208163
0.0,23.8544771076,28.7434570957,34.6344345378,10.7522208163,11.4628184798,12.2203784451
0.0103,34.6344345378,41.7327690179,50.2859086092,0.498221699096,0.531148401526,0.566251178854
0.01005,34.6344345378,41.7327690179,50.2859086092,0.566251178854,0.603673844509,0.643569716325
0.00926,34.6344345378,41.7327690179,50.2859086092,0.643569716325,0.686102244677,0.731445682124
0.00925,34.6344345378,41.7327690179,50.2859086092,0.731445682124,0.779785797303,0.831320636018
0.00972,34.6344345378,41.7327690179,50.2859086092,0.831320636018,0.886261332612,0.94483297497
0.0089,34.6344345378,41.7327690179,50.2859086092,0.94483297497,1.00727552669,1.07384481019
0.00906,34.6344345378,41.7327690179,50.2859086092,1.07384481019,1.1448135548,1.2204725141
0.00802,34.6344345378,41.7327690179,50.2859086092,1.2204725141,1.30113165715,1.38712143836
0.00781,34.6344345378,41.7327690179,50.2859086092,1.38712143836,1.47879415136,1.57652537236
0.00769,34.6344345378,41.7327690179,50.2859086092,1.57652537236,1.68071549877,1.79179138968
0.00858,34.6344345378,41.7327690179,50.2859086092,1.79179138968,1.91020811463,2.03645081799
0.00744,34.6344345378,41.7327690179,50.2859086092,2.03645081799,2.1710367066,2.31451716868
0.00675,34.6344345378,41.7327690179,50.2859086092,2.31451716868,2.46748003285,2.63055197641
0.00659,34.6344345378,41.7327690179,50.2859086092,2.63055197641,2.8044010928,2.98973962873
0.00634,34.6344345378,41.7327690179,50.2859086092,2.98973962873,3.18732690218,3.3979724133
0.00156,34.6344345378,41.7327690179,50.2859086092,3.3979724133,3.62253916084,3.86194717781
0.00131,34.6344345378,41.7327690179,50.2859086092,3.86194717781,4.11717730077,4.38927518828
0.00122,34.6344345378,41.7327690179,50.2859086092,4.38927518828,4.67935560484,4.988606988
0.00096,34.6344345378,41.7327690179,50.2859086092,4.988606988,5.31829631733,5.66977430514
0.00066,34.6344345378,41.7327690179,50.2859086092,5.66977430514,6.04448093018,6.44395133722
0.00082,34.6344345378,41.7327690179,50.2859086092,6.44395133722,6.86982212635,7.32383805805
0.00078,34.6344345378,41.7327690179,50.2859086092,7.32383805805,7.80785920129,8.32386855417
0.00061,34.6344345378,41.7327690179,50.2859086092,8.32386855417,8.87398016803,9.46044780863
0.00027,34.6344345378,41.7327690179,50.2859086092,9.46044780863,10.0856741896,10.7522208163
0.0,34.6344345378,41.7327690179,50.2859086092,10.7522208163,11.4628184798,12.2203784451
0.01099,50.2859086092,60.5920159185,73.01036204,0.498221699096,0.531148401526,0.566251178854
0.01041,50.2859086092,60.5920159185,73.01036204,0.566251178854,0.603673844509,0.643569716325
0.01117,50.2859086092,60.5920159185,73.01036204,0.643569716325,0.686102244677,0.731445682124
0.0103,50.2859086092,60.5920159185,73.01036204,0.731445682124,0.779785797303,0.831320636018
0.01002,50.2859086092,60.5920159185,73.01036204,0.831320636018,0.886261332612,0.94483297497
0.00989,50.2859086092,60.5920159185,73.01036204,0.94483297497,1.00727552669,1.07384481019
0.00871,50.2859086092,60.5920159185,73.01036204,1.07384481019,1.1448135548,1.2204725141
0.00824,50.2859086092,60.5920159185,73.01036204,1.2204725141,1.30113165715,1.38712143836
0.00824,50.2859086092,60.5920159185,73.01036204,1.38712143836,1.47879415136,1.57652537236
0.00801,50.2859086092,60.5920159185,73.01036204,1.57652537236,1.68071549877,1.79179138968
0.00857,50.2859086092,60.5920159185,73.01036204,1.79179138968,1.91020811463,2.03645081799
0.00832,50.2859086092,60.5920159185,73.01036204,2.03645081799,2.1710367066,2.31451716868
0.00708,50.2859086092,60.5920159185,73.01036204,2.31451716868,2.46748003285,2.63055197641
0.007,50.2859086092,60.5920159185,73.01036204,2.63055197641,2.8044010928,2.98973962873
0.0073,50.2859086092,60.5920159185,73.01036204,2.98973962873,3.18732690218,3.3979724133
0.00206,50.2859086092,60.5920159185,73.01036204,3.3979724133,3.62253916084,3.86194717781
0.00166,50.2859086092,60.5920159185,73.01036204,3.86194717781,4.11717730077,4.38927518828
0.00138,50.2859086092,60.5920159185,73.01036204,4.38927518828,4.67935560484,4.988606988
0.00129,50.2859086092,60.5920159185,73.01036204,4.988606988,5.31829631733,5.66977430514
0.00099,50.2859086092,60.5920159185,73.01036204,5.66977430514,6.04448093018,6.44395133722
0.00078,50.2859086092,60.5920159185,73.01036204,6.44395133722,6.86982212635,7.32383805805
0.0005,50.2859086092,60.5920159185,73.01036204,7.32383805805,7.80785920129,8.32386855417
0.00055,50.2859086092,60.5920159185,73.01036204,8.32386855417,8.87398016803,9.46044780863
0.0003,50.2859086092,60.5920159185,73.01036204,9.46044780863,10.0856741896,10.7522208163
0.0,50.2859086092,60.5920159185,73.01036204,10.7522208163,11.4628184798,12.2203784451
0.01154,73.01036204,87.9738507525,106.004109554,0.498221699096,0.531148401526,0.566251178854
0.01163,73.01036204,87.9738507525,106.004109554,0.566251178854,0.603673844509,0.643569716325
0.01105,73.01036204,87.9738507525,106.004109554,0.643569716325,0.686102244677,0.731445682124
0.01016,73.01036204,87.9738507525,106.004109554,0.731445682124,0.779785797303,0.831320636018
0.0106,73.01036204,87.9738507525,106.004109554,0.831320636018,0.886261332612,0.94483297497
0.01035,73.01036204,87.9738507525,106.004109554,0.94483297497,1.00727552669,1.07384481019
0.00993,73.01036204,87.9738507525,106.004109554,1.07384481019,1.1448135548,1.2204725141
0.00959,73.01036204,87.9738507525,106.004109554,1.2204725141,1.30113165715,1.38712143836
0.00881,73.01036204,87.9738507525,106.004109554,1.38712143836,1.47879415136,1.57652537236
0.00897,73.01036204,87.9738507525,106.004109554,1.57652537236,1.68071549877,1.79179138968
0.009,73.01036204,87.9738507525,106.004109554,1.79179138968,1.91020811463,2.03645081799
0.00817,73.01036204,87.9738507525,106.004109554,2.03645081799,2.1710367066,2.31451716868
0.00793,73.01036204,87.9738507525,106.004109554,2.31451716868,2.46748003285,2.63055197641
0.00731,73.01036204,87.9738507525,106.004109554,2.63055197641,2.8044010928,2.98973962873
0.00749,73.01036204,87.9738507525,106.004109554,2.98973962873,3.18732690218,3.3979724133
0.00241,73.01036204,87.9738507525,106.004109554,3.3979724133,3.62253916084,3.86194717781
0.00211,73.01036204,87.9738507525,106.004109554,3.86194717781,4.11717730077,4.38927518828
0.00174,73.01036204,87.9738507525,106.004109554,4.38927518828,4.67935560484,4.988606988
0.00142,73.01036204,87.9738507525,106.004109554,4.988606988,5.31829631733,5.66977430514
0.00117,73.01036204,87.9738507525,106.004109554,5.66977430514,6.04448093018,6.44395133722
0.00088,73.01036204,87.9738507525,106.004109554,6.44395133722,6.86982212635,7.32383805805
0.00064,73.01036204,87.9738507525,106.004109554,7.32383805805,7.80785920129,8.32386855417
0.0008,73.01036204,87.9738507525,106.004109554,8.32386855417,8.87398016803,9.46044780863
0.00026,73.01036204,87.9738507525,106.004109554,9.46044780863,10.0856741896,10.7522208163
0.0,73.01036204,87.9738507525,106.004109554,10.7522208163,11.4628184798,12.2203784451
0.01394,106.004109554,127.729673603,153.907896472,0.498221699096,0.531148401526,0.566251178854
0.01327,106.004109554,127.729673603,153.907896472,0.566251178854,0.603673844509,0.643569716325
0.01417,106.004109554,127.729673603,153.907896472,0.643569716325,0.686102244677,0.731445682124
0.01303,106.004109554,127.729673603,153.907896472,0.731445682124,0.779785797303,0.831320636018
0.01294,106.004109554,127.729673603,153.907896472,0.831320636018,0.886261332612,0.94483297497
0.01257,106.004109554,127.729673603,153.907896472,0.94483297497,1.00727552669,1.07384481019
0.01201,106.004109554,127.729673603,153.907896472,1.07384481019,1.1448135548,1.2204725141
0.0114,106.004109554,127.729673603,153.907896472,1.2204725141,1.30113165715,1.38712143836
0.01116,106.004109554,127.729673603,153.907896472,1.38712143836,1.47879415136,1.57652537236
0.01077,106.004109554,127.729673603,153.907896472,1.57652537236,1.68071549877,1.79179138968
0.01087,106.004109554,127.729673603,153.907896472,1.79179138968,1.91020811463,2.03645081799
0.01019,106.004109554,127.729673603,153.907896472,2.03645081799,2.1710367066,2.31451716868
0.01064,106.004109554,127.729673603,153.907896472,2.31451716868,2.46748003285,2.63055197641
0.00989,106.004109554,127.729673603,153.907896472,2.63055197641,2.8044010928,2.98973962873
0.00982,106.004109554,127.729673603,153.907896472,2.98973962873,3.18732690218,3.3979724133
0.00329,106.004109554,127.729673603,153.907896472,3.3979724133,3.62253916084,3.86194717781
0.00338,106.004109554,127.729673603,153.907896472,3.86194717781,4.11717730077,4.38927518828
0.00234,106.004109554,127.729673603,153.907896472,4.38927518828,4.67935560484,4.988606988
0.00175,106.004109554,127.729673603,153.907896472,4.988606988,5.31829631733,5.66977430514
0.00197,106.004109554,127.729673603,153.907896472,5.66977430514,6.04448093018,6.44395133722
0.00162,106.004109554,127.729673603,153.907896472,6.44395133722,6.86982212635,7.32383805805
0.00129,106.004109554,127.729673603,153.907896472,7.32383805805,7.80785920129,8.32386855417
0.00129,106.004109554,127.729673603,153.907896472,8.32386855417,8.87398016803,9.46044780863
0.00045,106.004109554,127.729673603,153.907896472,9.46044780863,10.0856741896,10.7522208163
0.0,106.004109554,127.729673603,153.907896472,10.7522208163,11.4628184798,12.2203784451
0.01771,153.907896472,185.451351501,223.459644123,0.498221699096,0.531148401526,0.566251178854
0.01736,153.907896472,185.451351501,223.459644123,0.566251178854,0.603673844509,0.643569716325
0.01682,153.907896472,185.451351501,223.459644123,0.643569716325,0.686102244677,0.731445682124
0.01665,153.907896472,185.451351501,223.459644123,0.731445682124,0.779785797303,0.831320636018
0.01563,153.907896472,185.451351501,223.459644123,0.831320636018,0.886261332612,0.94483297497
0.01526,153.907896472,185.451351501,223.459644123,0.94483297497,1.00727552669,1.07384481019
0.01516,153.907896472,185.451351501,223.459644123,1.07384481019,1.1448135548,1.2204725141
0.0148,153.907896472,185.451351501,223.459644123,1.2204725141,1.30113165715,1.38712143836
0.01473,153.907896472,185.451351501,223.459644123,1.38712143836,1.47879415136,1.57652537236
0.01395,153.907896472,185.451351501,223.459644123,1.57652537236,1.68071549877,1.79179138968
0.01389,153.907896472,185.451351501,223.459644123,1.79179138968,1.91020811463,2.03645081799
0.01326,153.907896472,185.451351501,223.459644123,2.03645081799,2.1710367066,2.31451716868
0.01282,153.907896472,185.451351501,223.459644123,2.31451716868,2.46748003285,2.63055197641
0.01309,153.907896472,185.451351501,223.459644123,2.63055197641,2.8044010928,2.98973962873
0.01279,153.907896472,185.451351501,223.459644123,2.98973962873,3.18732690218,3.3979724133
0.00499,153.907896472,185.451351501,223.459644123,3.3979724133,3.62253916084,3.86194717781
0.00472,153.907896472,185.451351501,223.459644123,3.86194717781,4.11717730077,4.38927518828
0.00369,153.907896472,185.451351501,223.459644123,4.38927518828,4.67935560484,4.988606988
0.00321,153.907896472,185.451351501,223.459644123,4.988606988,5.31829631733,5.66977430514
0.00275,153.907896472,185.451351501,223.459644123,5.66977430514,6.04448093018,6.44395133722
0.00236,153.907896472,185.451351501,223.459644123,6.44395133722,6.86982212635,7.32383805805
0.00206,153.907896472,185.451351501,223.459644123,7.32383805805,7.80785920129,8.32386855417
0.00173,153.907896472,185.451351501,223.459644123,8.32386855417,8.87398016803,9.46044780863
0.00055,153.907896472,185.451351501,223.459644123,9.46044780863,10.0856741896,10.7522208163
0.0,153.907896472,185.451351501,223.459644123,10.7522208163,11.4628184798,12.2203784451
0.0192,223.459644123,269.257744135,324.44217416,0.498221699096,0.531148401526,0.566251178854
0.01857,223.459644123,269.257744135,324.44217416,0.566251178854,0.603673844509,0.643569716325
0.01867,223.459644123,269.257744135,324.44217416,0.643569716325,0.686102244677,0.731445682124
0.01722,223.459644123,269.257744135,324.44217416,0.731445682124,0.779785797303,0.831320636018
0.01848,223.459644123,269.257744135,324.44217416,0.831320636018,0.886261332612,0.94483297497
0.01707,223.459644123,269.257744135,324.44217416,0.94483297497,1.00727552669,1.07384481019
0.01631,223.459644123,269.257744135,324.44217416,1.07384481019,1.1448135548,1.2204725141
0.01668,223.459644123,269.257744135,324.44217416,1.2204725141,1.30113165715,1.38712143836
0.01628,223.459644123,269.257744135,324.44217416,1.38712143836,1.47879415136,1.57652537236
0.01469,223.459644123,269.257744135,324.44217416,1.57652537236,1.68071549877,1.79179138968
0.01506,223.459644123,269.257744135,324.44217416,1.79179138968,1.91020811463,2.03645081799
0.01518,223.459644123,269.257744135,324.44217416,2.03645081799,2.1710367066,2.31451716868
0.01399,223.459644123,269.257744135,324.44217416,2.31451716868,2.46748003285,2.63055197641
0.01411,223.459644123,269.257744135,324.44217416,2.63055197641,2.8044010928,2.98973962873
0.01387,223.459644123,269.257744135,324.44217416,2.98973962873,3.18732690218,3.3979724133
0.00641,223.459644123,269.257744135,324.44217416,3.3979724133,3.62253916084,3.86194717781
0.0056,223.459644123,269.257744135,324.44217416,3.86194717781,4.11717730077,4.38927518828
0.00453,223.459644123,269.257744135,324.44217416,4.38927518828,4.67935560484,4.988606988
0.00438,223.459644123,269.257744135,324.44217416,4.988606988,5.31829631733,5.66977430514
0.00359,223.459644123,269.257744135,324.44217416,5.66977430514,6.04448093018,6.44395133722
0.00291,223.459644123,269.257744135,324.44217416,6.44395133722,6.86982212635,7.32383805805
0.00236,223.459644123,269.257744135,324.44217416,7.32383805805,7.80785920129,8.32386855417
0.00232,223.459644123,269.257744135,324.44217416,8.32386855417,8.87398016803,9.46044780863
0.00105,223.459644123,269.257744135,324.44217416,9.46044780863,10.0856741896,10.7522208163
0.0,223.459644123,269.257744135,324.44217416,10.7522208163,11.4628184798,12.2203784451
0.02095,324.44217416,390.936664466,471.059214233,0.498221699096,0.531148401526,0.566251178854
0.02053,324.44217416,390.936664466,471.059214233,0.566251178854,0.603673844509,0.643569716325
0.02011,324.44217416,390.936664466,471.059214233,0.643569716325,0.686102244677,0.731445682124
0.01902,324.44217416,390.936664466,471.059214233,0.731445682124,0.779785797303,0.831320636018
0.01992,324.44217416,390.936664466,471.059214233,0.831320636018,0.886261332612,0.94483297497
0.01869,324.44217416,390.936664466,471.059214233,0.94483297497,1.00727552669,1.07384481019
0.01837,324.44217416,390.936664466,471.059214233,1.07384481019,1.1448135548,1.2204725141
0.01809,324.44217416,390.936664466,471.059214233,1.2204725141,1.30113165715,1.38712143836
0.01653,324.44217416,390.936664466,471.059214233,1.38712143836,1.47879415136,1.57652537236
0.01629,324.44217416,390.936664466,471.059214233,1.57652537236,1.68071549877,1.79179138968
0.01688,324.44217416,390.936664466,471.059214233,1.79179138968,1.91020811463,2.03645081799
0.01631,324.44217416,390.936664466,471.059214233,2.03645081799,2.1710367066,2.31451716868
0.01632,324.44217416,390.936664466,471.059214233,2.31451716868,2.46748003285,2.63055197641
0.01573,324.44217416,390.936664466,471.059214233,2.63055197641,2.8044010928,2.98973962873
0.01556,324.44217416,390.936664466,471.059214233,2.98973962873,3.18732690218,3.3979724133
0.00805,324.44217416,390.936664466,471.059214233,3.3979724133,3.62253916084,3.86194717781
0.00712,324.44217416,390.936664466,471.059214233,3.86194717781,4.11717730077,4.38927518828
0.00582,324.44217416,390.936664466,471.059214233,4.38927518828,4.67935560484,4.988606988
0.00536,324.44217416,390.936664466,471.059214233,4.988606988,5.31829631733,5.66977430514
0.00431,324.44217416,390.936664466,471.059214233,5.66977430514,6.04448093018,6.44395133722
0.00376,324.44217416,390.936664466,471.059214233,6.44395133722,6.86982212635,7.32383805805
0.00354,324.44217416,390.936664466,471.059214233,7.32383805805,7.80785920129,8.32386855417
0.00271,324.44217416,390.936664466,471.059214233,8.32386855417,8.87398016803,9.46044780863
0.00103,324.44217416,390.936664466,471.059214233,9.46044780863,10.0856741896,10.7522208163
0.0,324.44217416,390.936664466,471.059214233,10.7522208163,11.4628184798,12.2203784451
0.02366,471.059214233,567.60289705,683.933227511,0.498221699096,0.531148401526,0.566251178854
0.02328,471.059214233,567.60289705,683.933227511,0.566251178854,0.603673844509,0.643569716325
0.02233,471.059214233,567.60289705,683.933227511,0.643569716325,0.686102244677,0.731445682124
0.022,471.059214233,567.60289705,683.933227511,0.731445682124,0.779785797303,0.831320636018
