Occ, a_min, a_mid, a_max, M_min, M_mid, M_max 
6.1e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,33.84127191082679,35.75383629923332,37.77449067165226
4.3e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,37.77449067165226,39.909343813081726,42.1648497509999
4.6e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,42.1648497509999,44.547827266997885,47.06548051112691
4.1e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,47.06548051112691,49.72542078128044,52.535689533454075
3.3e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,52.535689533454075,55.504782692447314,58.641676336502556
3.5e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,58.641676336502556,61.955853833530256,65.45733451095779
2.8e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,65.45733451095779,69.15670394587609,73.06514596705614
2e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,73.06514596705614,77.19447646558302,81.55717911632256
1.9e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,81.55717911632256,86.16644311821332,91.03620306747894
2e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,91.03620306747894,96.18118108430411,101.61693132033079
7e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,101.61693132033079,107.35988698152859,113.42741000859688
1e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,113.42741000859688,119.83784356509167,126.61056749195744
1.2e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,126.61056749195744,133.76605689611287,141.32594405021308
8e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,141.32594405021308,149.31308379072314,157.7516226120118
1.1e-05,0.09864358575146545,0.10175686085379076,0.10496839355481266,157.7516226120118,166.66707166534817,176.08638388349098
9e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,176.08638388349098,186.0380354640305,196.55211195782155
7e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,196.55211195782155,207.66039922276806,219.39647951792662
4e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,219.39647951792662,231.79583302844003,244.8959451282275
8e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,244.8959451282275,258.73641970470345,273.35909888812694
4e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,273.35909888812694,288.8081895475435,305.13039693573796
6e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,305.13039693573796,322.37506588723016,340.5943299961796
7e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,340.5943299961796,359.843269225189,380.18007642148444
5e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,380.18007642148444,401.66623324388144,424.3666960323934
6e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,424.3666960323934,448.35009218239543,473.6889276170203
3e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,473.6889276170203,500.45980598500944,528.7436602466912
2e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,528.7436602466912,558.6259973482117,590.1971567237096
1e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,590.1971567237096,623.5525834069318,658.7931165779523
6e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,658.7931165779523,696.0252944173212,735.3616761892738
3e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,735.3616761892738,776.9211825277038,820.8294549536521
3e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,820.8294549536521,867.2192357111913,916.2307690700113
2e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,916.2307690700113,968.0122253079195,1022.7201486550255
3e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,1022.7201486550255,1080.5199305538154,1141.5863096658716
1e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,1141.5863096658716,1206.1039001368388,1274.2677497166753
1e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,1274.2677497166753,1346.2839294224782,1422.370156526539
0.0,0.09864358575146545,0.10175686085379076,0.10496839355481266,1422.370156526539,1502.7564527530292,1587.68583967315
2e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,1587.68583967315,1677.4150734010555,1772.2154208116622
2e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,1772.2154208116622,1872.373479626966,1978.1920448501505
1e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,1978.1920448501505,2089.991024166855,2208.1084050810155
0.0,0.09864358575146545,0.10175686085379076,0.10496839355481266,2208.1084050810155,2332.9012767091076,2464.7469093218283
0.0,0.09864358575146545,0.10175686085379076,0.10496839355481266,2464.7469093218283,2604.0438948968845,2751.213352130962
2e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,2751.213352130962,2906.7001995538217,3070.9745005933823
3e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,3070.9745005933823,3244.5328846581474,3427.9000485331494
2e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,3427.9000485331494,3621.630342628391,3826.309446875285
0.0,0.09864358575146545,0.10175686085379076,0.10496839355481266,3826.309446875285,4042.556141337618,4271.024176889881
1e-06,0.09864358575146545,0.10175686085379076,0.10496839355481266,4271.024176889881,4512.404251618383,4767.426098920123
0.000495,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.07999999999999999,0.08452125887808527,0.08929804002920383
0.000447,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.08929804002920383,0.09434478448267444,0.09967674941321612
0.000473,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.09967674941321612,0.10531005426600588,0.11126172948852864
0.000489,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.11126172948852864,0.11754976801654278,0.12419317966981348
0.000481,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.12419317966981348,0.13121204862206076,0.13862759411886386
0.00043,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.13862759411886386,0.14646223462708277,0.15473965560973155
0.000442,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.15473965560973155,0.1634848811311985,0.1727243495092878
0.000477,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.1727243495092878,0.1824859932427924,0.1927993234562322
0.000447,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.1927993234562322,0.20369551911704872,0.21520752129497553
0.000412,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.21520752129497553,0.22737013274854592,0.24022012313980576
0.000455,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.24022012313980576,0.25379634019531294,0.26813982714948303
0.000451,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.26813982714948303,0.28329394682533116,0.2993045127277292
0.000432,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.2993045127277292,0.31621992754549455,0.3340913294810264
0.000468,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.3340913294810264,0.3529727468498688,0.37292126141758264
0.000473,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.37292126141758264,0.3939971809677202,0.41626422162260607
0.000439,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.41626422162260607,0.4397897004681118,0.46464473906476067
0.000437,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.46464473906476067,0.4909044784604127,0.5186483063545496
0.000397,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.5186483063545496,0.547960097100917,0.5789284652740918
0.000375,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.5789284652740918,0.6116470335665513,0.6462147158261423
0.000403,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.6462147158261423,0.6827360160896209,0.7213213445162929
0.000445,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.7213213445162929,0.7620873511768764,0.805157278706688
0.000395,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.805157278706688,0.8506613348892827,0.8987370862969332
0.000442,0.10496839355481266,0.10828128494755515,0.11169873399816416,0.8987370862969332,0.9495298741779894,1.0031932538484196
0.000381,0.10496839355481266,0.10828128494755515,0.11169873399816416,1.0031932538484196,1.0598894589158872,1.1197898917397926
0.000442,0.10496839355481266,0.10828128494755515,0.11169873399816416,1.1197898917397926,1.183075641610026,1.249938032210973
0.000424,0.10496839355481266,0.10828128494755515,0.11169873399816416,1.249938032210973,1.3205792000258516,1.3952127054299968
0.000416,0.10496839355481266,0.10828128494755515,0.11169873399816416,1.3952127054299968,1.4740641783205308,1.5573720002342704
0.000397,0.10496839355481266,0.10828128494755515,0.11169873399816416,1.5573720002342704,1.6453880250160273,1.7383783402160131
0.00036,0.10496839355481266,0.10828128494755515,0.11169873399816416,1.7383783402160131,1.8366240715181728,1.9404222326313807
0.000602,0.10496839355481266,0.10828128494755515,0.11169873399816416,1.9404222326313807,2.050086623212864,2.1659487775384263
0.000789,0.10496839355481266,0.10828128494755515,0.11169873399816416,2.1659487775384263,2.2883589667874706,2.417687257972894
0.000755,0.10496839355481266,0.10828128494755515,0.11169873399816416,2.417687257972894,2.5543246327171887,2.6986841692569943
0.000789,0.10496839355481266,0.10828128494755515,0.11169873399816416,2.6986841692569943,2.851202291249511,3.0123400871561223
0.000774,0.10496839355481266,0.10828128494755515,0.11169873399816416,3.0123400871561223,3.1825847041919566,3.3624508210555346
0.000777,0.10496839355481266,0.10828128494755515,0.11169873399816416,3.3624508210555346,3.552482203890815,3.7532533501855805
0.000714,0.10496839355481266,0.10828128494755515,0.11169873399816416,3.7532533501855805,3.9653712255759532,4.189477098807692
0.000729,0.10496839355481266,0.10828128494755515,0.11169873399816416,4.189477098807692,4.42624848040168,4.676401170884524
0.000732,0.10496839355481266,0.10828128494755515,0.11169873399816416,4.676401170884524,4.940691424776398,5.219918236878273
0.0007,0.10496839355481266,0.10828128494755515,0.11169873399816416,5.219918236878273,5.514925757770336,5.82660584582409
0.000717,0.10496839355481266,0.10828128494755515,0.11169873399816416,5.82660584582409,6.155900763443285,6.5038060256849075
0.000689,0.10496839355481266,0.10828128494755515,0.11169873399816416,6.5038060256849075,6.871373409872062,7.25971413529735
0.000697,0.10496839355481266,0.10828128494755515,0.11169873399816416,7.25971413529735,7.670002222629526,8.103478043179491
0.000722,0.10496839355481266,0.10828128494755515,0.11169873399816416,8.103478043179491,8.561452068755672,9.045308833445212
0.000647,0.10496839355481266,0.10828128494755515,0.11169873399816416,9.045308833445212,9.556511119298175,10.096604378568765
0.000699,0.10496839355481266,0.10828128494755515,0.11169873399816416,10.096604378568765,10.66722140588275,11.27008727445586
0.000204,0.10496839355481266,0.10828128494755515,0.11169873399816416,11.27008727445586,11.907024551286224,12.579958807087245
0.0001,0.10496839355481266,0.10828128494755515,0.11169873399816416,12.579958807087245,13.290924437618376,14.042070814012659
8.1e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,14.042070814012659,14.835668780694615,15.67411752053271
8.1e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,15.67411752053271,16.55995180798096,17.49584967213718
7.8e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,17.49584967213718,18.484640492884626,19.529313554592992
6.6e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,19.529313554592992,20.63302708323817,21.799117794261466
5.6e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,21.799117794261466,23.03111098003311,24.332731167416135
5.7e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,24.332731167416135,25.707913377650407,27.160815022597262
5.2e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,27.160815022597262,28.695828473309135,30.317594338921154
4.9e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,30.317594338921154,32.03101549600908,33.84127191082679
5.5e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,33.84127191082679,35.75383629923332,37.77449067165226
4e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,37.77449067165226,39.909343813081726,42.1648497509999
2.9e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,42.1648497509999,44.547827266997885,47.06548051112691
3.1e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,47.06548051112691,49.72542078128044,52.535689533454075
3.3e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,52.535689533454075,55.504782692447314,58.641676336502556
3.5e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,58.641676336502556,61.955853833530256,65.45733451095779
3.1e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,65.45733451095779,69.15670394587609,73.06514596705614
1.9e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,73.06514596705614,77.19447646558302,81.55717911632256
1.5e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,81.55717911632256,86.16644311821332,91.03620306747894
1.5e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,91.03620306747894,96.18118108430411,101.61693132033079
1.7e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,101.61693132033079,107.35988698152859,113.42741000859688
1.2e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,113.42741000859688,119.83784356509167,126.61056749195744
1.1e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,126.61056749195744,133.76605689611287,141.32594405021308
1e-05,0.10496839355481266,0.10828128494755515,0.11169873399816416,141.32594405021308,149.31308379072314,157.7516226120118
4e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,157.7516226120118,166.66707166534817,176.08638388349098
7e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,176.08638388349098,186.0380354640305,196.55211195782155
7e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,196.55211195782155,207.66039922276806,219.39647951792662
5e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,219.39647951792662,231.79583302844003,244.8959451282275
4e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,244.8959451282275,258.73641970470345,273.35909888812694
8e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,273.35909888812694,288.8081895475435,305.13039693573796
5e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,305.13039693573796,322.37506588723016,340.5943299961796
1e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,340.5943299961796,359.843269225189,380.18007642148444
7e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,380.18007642148444,401.66623324388144,424.3666960323934
2e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,424.3666960323934,448.35009218239543,473.6889276170203
4e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,473.6889276170203,500.45980598500944,528.7436602466912
3e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,528.7436602466912,558.6259973482117,590.1971567237096
6e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,590.1971567237096,623.5525834069318,658.7931165779523
4e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,658.7931165779523,696.0252944173212,735.3616761892738
0.0,0.10496839355481266,0.10828128494755515,0.11169873399816416,735.3616761892738,776.9211825277038,820.8294549536521
3e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,820.8294549536521,867.2192357111913,916.2307690700113
5e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,916.2307690700113,968.0122253079195,1022.7201486550255
3e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,1022.7201486550255,1080.5199305538154,1141.5863096658716
0.0,0.10496839355481266,0.10828128494755515,0.11169873399816416,1141.5863096658716,1206.1039001368388,1274.2677497166753
2e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,1274.2677497166753,1346.2839294224782,1422.370156526539
0.0,0.10496839355481266,0.10828128494755515,0.11169873399816416,1422.370156526539,1502.7564527530292,1587.68583967315
2e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,1587.68583967315,1677.4150734010555,1772.2154208116622
1e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,1772.2154208116622,1872.373479626966,1978.1920448501505
0.0,0.10496839355481266,0.10828128494755515,0.11169873399816416,1978.1920448501505,2089.991024166855,2208.1084050810155
1e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,2208.1084050810155,2332.9012767091076,2464.7469093218283
0.0,0.10496839355481266,0.10828128494755515,0.11169873399816416,2464.7469093218283,2604.0438948968845,2751.213352130962
0.0,0.10496839355481266,0.10828128494755515,0.11169873399816416,2751.213352130962,2906.7001995538217,3070.9745005933823
1e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,3070.9745005933823,3244.5328846581474,3427.9000485331494
1e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,3427.9000485331494,3621.630342628391,3826.309446875285
1e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,3826.309446875285,4042.556141337618,4271.024176889881
2e-06,0.10496839355481266,0.10828128494755515,0.11169873399816416,4271.024176889881,4512.404251618383,4767.426098920123
0.000458,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.07999999999999999,0.08452125887808527,0.08929804002920383
0.00051,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.08929804002920383,0.09434478448267444,0.09967674941321612
0.000495,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.09967674941321612,0.10531005426600588,0.11126172948852864
0.000482,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.11126172948852864,0.11754976801654278,0.12419317966981348
0.000455,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.12419317966981348,0.13121204862206076,0.13862759411886386
0.000481,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.13862759411886386,0.14646223462708277,0.15473965560973155
0.000481,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.15473965560973155,0.1634848811311985,0.1727243495092878
0.000469,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.1727243495092878,0.1824859932427924,0.1927993234562322
0.000457,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.1927993234562322,0.20369551911704872,0.21520752129497553
0.000434,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.21520752129497553,0.22737013274854592,0.24022012313980576
0.000443,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.24022012313980576,0.25379634019531294,0.26813982714948303
0.000475,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.26813982714948303,0.28329394682533116,0.2993045127277292
0.000434,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.2993045127277292,0.31621992754549455,0.3340913294810264
0.000446,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.3340913294810264,0.3529727468498688,0.37292126141758264
0.000476,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.37292126141758264,0.3939971809677202,0.41626422162260607
0.000422,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.41626422162260607,0.4397897004681118,0.46464473906476067
0.000454,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.46464473906476067,0.4909044784604127,0.5186483063545496
0.000419,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.5186483063545496,0.547960097100917,0.5789284652740918
0.000441,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.5789284652740918,0.6116470335665513,0.6462147158261423
0.000429,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.6462147158261423,0.6827360160896209,0.7213213445162929
0.000415,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.7213213445162929,0.7620873511768764,0.805157278706688
0.000388,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.805157278706688,0.8506613348892827,0.8987370862969332
0.000436,0.11169873399816416,0.11522404063486634,0.11886060893441766,0.8987370862969332,0.9495298741779894,1.0031932538484196
0.000401,0.11169873399816416,0.11522404063486634,0.11886060893441766,1.0031932538484196,1.0598894589158872,1.1197898917397926
0.000426,0.11169873399816416,0.11522404063486634,0.11886060893441766,1.1197898917397926,1.183075641610026,1.249938032210973
0.000399,0.11169873399816416,0.11522404063486634,0.11886060893441766,1.249938032210973,1.3205792000258516,1.3952127054299968
0.000403,0.11169873399816416,0.11522404063486634,0.11886060893441766,1.3952127054299968,1.4740641783205308,1.5573720002342704
0.000413,0.11169873399816416,0.11522404063486634,0.11886060893441766,1.5573720002342704,1.6453880250160273,1.7383783402160131
0.000416,0.11169873399816416,0.11522404063486634,0.11886060893441766,1.7383783402160131,1.8366240715181728,1.9404222326313807
0.000665,0.11169873399816416,0.11522404063486634,0.11886060893441766,1.9404222326313807,2.050086623212864,2.1659487775384263
0.000794,0.11169873399816416,0.11522404063486634,0.11886060893441766,2.1659487775384263,2.2883589667874706,2.417687257972894
0.000816,0.11169873399816416,0.11522404063486634,0.11886060893441766,2.417687257972894,2.5543246327171887,2.6986841692569943
0.000735,0.11169873399816416,0.11522404063486634,0.11886060893441766,2.6986841692569943,2.851202291249511,3.0123400871561223
0.000788,0.11169873399816416,0.11522404063486634,0.11886060893441766,3.0123400871561223,3.1825847041919566,3.3624508210555346
0.00077,0.11169873399816416,0.11522404063486634,0.11886060893441766,3.3624508210555346,3.552482203890815,3.7532533501855805
0.000776,0.11169873399816416,0.11522404063486634,0.11886060893441766,3.7532533501855805,3.9653712255759532,4.189477098807692
0.000724,0.11169873399816416,0.11522404063486634,0.11886060893441766,4.189477098807692,4.42624848040168,4.676401170884524
0.000738,0.11169873399816416,0.11522404063486634,0.11886060893441766,4.676401170884524,4.940691424776398,5.219918236878273
0.00075,0.11169873399816416,0.11522404063486634,0.11886060893441766,5.219918236878273,5.514925757770336,5.82660584582409
0.000731,0.11169873399816416,0.11522404063486634,0.11886060893441766,5.82660584582409,6.155900763443285,6.5038060256849075
0.00075,0.11169873399816416,0.11522404063486634,0.11886060893441766,6.5038060256849075,6.871373409872062,7.25971413529735
0.000752,0.11169873399816416,0.11522404063486634,0.11886060893441766,7.25971413529735,7.670002222629526,8.103478043179491
0.000709,0.11169873399816416,0.11522404063486634,0.11886060893441766,8.103478043179491,8.561452068755672,9.045308833445212
0.000666,0.11169873399816416,0.11522404063486634,0.11886060893441766,9.045308833445212,9.556511119298175,10.096604378568765
0.00068,0.11169873399816416,0.11522404063486634,0.11886060893441766,10.096604378568765,10.66722140588275,11.27008727445586
0.000207,0.11169873399816416,0.11522404063486634,0.11886060893441766,11.27008727445586,11.907024551286224,12.579958807087245
0.000125,0.11169873399816416,0.11522404063486634,0.11886060893441766,12.579958807087245,13.290924437618376,14.042070814012659
9e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,14.042070814012659,14.835668780694615,15.67411752053271
9.6e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,15.67411752053271,16.55995180798096,17.49584967213718
8.1e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,17.49584967213718,18.484640492884626,19.529313554592992
7.2e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,19.529313554592992,20.63302708323817,21.799117794261466
9.5e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,21.799117794261466,23.03111098003311,24.332731167416135
7.9e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,24.332731167416135,25.707913377650407,27.160815022597262
5.8e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,27.160815022597262,28.695828473309135,30.317594338921154
4.6e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,30.317594338921154,32.03101549600908,33.84127191082679
5.2e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,33.84127191082679,35.75383629923332,37.77449067165226
3.6e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,37.77449067165226,39.909343813081726,42.1648497509999
4.4e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,42.1648497509999,44.547827266997885,47.06548051112691
4.3e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,47.06548051112691,49.72542078128044,52.535689533454075
3.1e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,52.535689533454075,55.504782692447314,58.641676336502556
2.6e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,58.641676336502556,61.955853833530256,65.45733451095779
3.2e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,65.45733451095779,69.15670394587609,73.06514596705614
1.4e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,73.06514596705614,77.19447646558302,81.55717911632256
1.7e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,81.55717911632256,86.16644311821332,91.03620306747894
1e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,91.03620306747894,96.18118108430411,101.61693132033079
1.7e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,101.61693132033079,107.35988698152859,113.42741000859688
1.8e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,113.42741000859688,119.83784356509167,126.61056749195744
1.2e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,126.61056749195744,133.76605689611287,141.32594405021308
9e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,141.32594405021308,149.31308379072314,157.7516226120118
1e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,157.7516226120118,166.66707166534817,176.08638388349098
1e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,176.08638388349098,186.0380354640305,196.55211195782155
9e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,196.55211195782155,207.66039922276806,219.39647951792662
8e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,219.39647951792662,231.79583302844003,244.8959451282275
1e-05,0.11169873399816416,0.11522404063486634,0.11886060893441766,244.8959451282275,258.73641970470345,273.35909888812694
8e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,273.35909888812694,288.8081895475435,305.13039693573796
7e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,305.13039693573796,322.37506588723016,340.5943299961796
6e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,340.5943299961796,359.843269225189,380.18007642148444
4e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,380.18007642148444,401.66623324388144,424.3666960323934
4e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,424.3666960323934,448.35009218239543,473.6889276170203
5e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,473.6889276170203,500.45980598500944,528.7436602466912
7e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,528.7436602466912,558.6259973482117,590.1971567237096
2e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,590.1971567237096,623.5525834069318,658.7931165779523
3e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,658.7931165779523,696.0252944173212,735.3616761892738
7e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,735.3616761892738,776.9211825277038,820.8294549536521
3e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,820.8294549536521,867.2192357111913,916.2307690700113
4e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,916.2307690700113,968.0122253079195,1022.7201486550255
1e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,1022.7201486550255,1080.5199305538154,1141.5863096658716
2e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,1141.5863096658716,1206.1039001368388,1274.2677497166753
3e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,1274.2677497166753,1346.2839294224782,1422.370156526539
1e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,1422.370156526539,1502.7564527530292,1587.68583967315
2e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,1587.68583967315,1677.4150734010555,1772.2154208116622
1e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,1772.2154208116622,1872.373479626966,1978.1920448501505
1e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,1978.1920448501505,2089.991024166855,2208.1084050810155
2e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,2208.1084050810155,2332.9012767091076,2464.7469093218283
0.0,0.11169873399816416,0.11522404063486634,0.11886060893441766,2464.7469093218283,2604.0438948968845,2751.213352130962
1e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,2751.213352130962,2906.7001995538217,3070.9745005933823
2e-06,0.11169873399816416,0.11522404063486634,0.11886060893441766,3070.9745005933823,3244.5328846581474,3427.9000485331494
0.0,0.11169873399816416,0.11522404063486634,0.11886060893441766,3427.9000485331494,3621.630342628391,3826.309446875285
