Occ, P_min, P_mid, P_max, R_min, R_mid, R_max 
0.00318,16.4297782155,19.7970646391,23.8544771076,0.651753841878,0.697025778608,0.745442381504
0.0031,16.4297782155,19.7970646391,23.8544771076,0.745442381504,0.797222084457,0.852598494151
0.00348,16.4297782155,19.7970646391,23.8544771076,0.852598494151,0.911821443987,0.975158121225
0.0032,16.4297782155,19.7970646391,23.8544771076,0.975158121225,1.0428942724,1.11533549251
0.00381,16.4297782155,19.7970646391,23.8544771076,1.11533549251,1.19280860369,1.27566312969
0.0041,16.4297782155,19.7970646391,23.8544771076,1.27566312969,1.36427287279,1.45903760022
0.00422,16.4297782155,19.7970646391,23.8544771076,1.45903760022,1.56038484773,1.6687718484
0.00415,16.4297782155,19.7970646391,23.8544771076,1.6687718484,1.78468759555,1.90865504878
0.00426,16.4297782155,19.7970646391,23.8544771076,1.90865504878,2.04123349336,2.18302106349
0.00448,16.4297782155,19.7970646391,23.8544771076,2.18302106349,2.33465744078,2.49682674022
0.0048,16.4297782155,19.7970646391,23.8544771076,2.49682674022,2.6702605966,2.85574146532
0.00454,16.4297782155,19.7970646391,23.8544771076,2.85574146532,3.05410615246,3.26624959008
0.00202,16.4297782155,19.7970646391,23.8544771076,3.26624959008,3.49312887377,3.7357675806
0.0008,16.4297782155,19.7970646391,23.8544771076,3.7357675806,3.99526038705,4.27277800772
0.00061,16.4297782155,19.7970646391,23.8544771076,4.27277800772,4.56957247704,4.88698279789
0.00054,16.4297782155,19.7970646391,23.8544771076,4.88698279789,5.22644098258,5.58947851344
0.00035,16.4297782155,19.7970646391,23.8544771076,5.58947851344,5.9777332522,6.39295682925
0.00036,16.4297782155,19.7970646391,23.8544771076,6.39295682925,6.83702254623,7.31193382753
0.00033,16.4297782155,19.7970646391,23.8544771076,7.31193382753,7.81983325879,8.36301225335
0.00012,16.4297782155,19.7970646391,23.8544771076,8.36301225335,8.94392139001,9.565181469
0.00019,16.4297782155,19.7970646391,23.8544771076,9.565181469,10.2295953358,10.9401605263
0.00017,16.4297782155,19.7970646391,23.8544771076,10.9401605263,11.7000827904,12.5127905549
0.00111,16.4297782155,19.7970646391,23.8544771076,12.5127905549,13.3819503909,14.3114835558
0.00322,23.8544771076,28.7434570957,34.6344345378,0.498221699096,0.53282903056,0.569840246466
0.00383,23.8544771076,28.7434570957,34.6344345378,0.569840246466,0.60942232474,0.651753841878
0.00336,23.8544771076,28.7434570957,34.6344345378,0.651753841878,0.697025778608,0.745442381504
0.00365,23.8544771076,28.7434570957,34.6344345378,0.745442381504,0.797222084457,0.852598494151
0.00374,23.8544771076,28.7434570957,34.6344345378,0.852598494151,0.911821443987,0.975158121225
0.00367,23.8544771076,28.7434570957,34.6344345378,0.975158121225,1.0428942724,1.11533549251
0.00395,23.8544771076,28.7434570957,34.6344345378,1.11533549251,1.19280860369,1.27566312969
0.00387,23.8544771076,28.7434570957,34.6344345378,1.27566312969,1.36427287279,1.45903760022
0.00426,23.8544771076,28.7434570957,34.6344345378,1.45903760022,1.56038484773,1.6687718484
0.0044,23.8544771076,28.7434570957,34.6344345378,1.6687718484,1.78468759555,1.90865504878
0.00447,23.8544771076,28.7434570957,34.6344345378,1.90865504878,2.04123349336,2.18302106349
0.00442,23.8544771076,28.7434570957,34.6344345378,2.18302106349,2.33465744078,2.49682674022
0.00489,23.8544771076,28.7434570957,34.6344345378,2.49682674022,2.6702605966,2.85574146532
0.00502,23.8544771076,28.7434570957,34.6344345378,2.85574146532,3.05410615246,3.26624959008
0.00257,23.8544771076,28.7434570957,34.6344345378,3.26624959008,3.49312887377,3.7357675806
0.0012,23.8544771076,28.7434570957,34.6344345378,3.7357675806,3.99526038705,4.27277800772
0.00067,23.8544771076,28.7434570957,34.6344345378,4.27277800772,4.56957247704,4.88698279789
0.00064,23.8544771076,28.7434570957,34.6344345378,4.88698279789,5.22644098258,5.58947851344
0.00058,23.8544771076,28.7434570957,34.6344345378,5.58947851344,5.9777332522,6.39295682925
0.00033,23.8544771076,28.7434570957,34.6344345378,6.39295682925,6.83702254623,7.31193382753
0.00027,23.8544771076,28.7434570957,34.6344345378,7.31193382753,7.81983325879,8.36301225335
0.00023,23.8544771076,28.7434570957,34.6344345378,8.36301225335,8.94392139001,9.565181469
0.00024,23.8544771076,28.7434570957,34.6344345378,9.565181469,10.2295953358,10.9401605263
0.00024,23.8544771076,28.7434570957,34.6344345378,10.9401605263,11.7000827904,12.5127905549
0.00115,23.8544771076,28.7434570957,34.6344345378,12.5127905549,13.3819503909,14.3114835558
0.00397,34.6344345378,41.7327690179,50.2859086092,0.498221699096,0.53282903056,0.569840246466
0.00378,34.6344345378,41.7327690179,50.2859086092,0.569840246466,0.60942232474,0.651753841878
0.00364,34.6344345378,41.7327690179,50.2859086092,0.651753841878,0.697025778608,0.745442381504
0.00411,34.6344345378,41.7327690179,50.2859086092,0.745442381504,0.797222084457,0.852598494151
0.00415,34.6344345378,41.7327690179,50.2859086092,0.852598494151,0.911821443987,0.975158121225
0.00418,34.6344345378,41.7327690179,50.2859086092,0.975158121225,1.0428942724,1.11533549251
0.00375,34.6344345378,41.7327690179,50.2859086092,1.11533549251,1.19280860369,1.27566312969
0.00422,34.6344345378,41.7327690179,50.2859086092,1.27566312969,1.36427287279,1.45903760022
0.00452,34.6344345378,41.7327690179,50.2859086092,1.45903760022,1.56038484773,1.6687718484
0.00484,34.6344345378,41.7327690179,50.2859086092,1.6687718484,1.78468759555,1.90865504878
0.00472,34.6344345378,41.7327690179,50.2859086092,1.90865504878,2.04123349336,2.18302106349
0.0052,34.6344345378,41.7327690179,50.2859086092,2.18302106349,2.33465744078,2.49682674022
0.00551,34.6344345378,41.7327690179,50.2859086092,2.49682674022,2.6702605966,2.85574146532
0.00529,34.6344345378,41.7327690179,50.2859086092,2.85574146532,3.05410615246,3.26624959008
0.00231,34.6344345378,41.7327690179,50.2859086092,3.26624959008,3.49312887377,3.7357675806
0.00132,34.6344345378,41.7327690179,50.2859086092,3.7357675806,3.99526038705,4.27277800772
0.00112,34.6344345378,41.7327690179,50.2859086092,4.27277800772,4.56957247704,4.88698279789
0.00083,34.6344345378,41.7327690179,50.2859086092,4.88698279789,5.22644098258,5.58947851344
0.00075,34.6344345378,41.7327690179,50.2859086092,5.58947851344,5.9777332522,6.39295682925
0.00048,34.6344345378,41.7327690179,50.2859086092,6.39295682925,6.83702254623,7.31193382753
0.00032,34.6344345378,41.7327690179,50.2859086092,7.31193382753,7.81983325879,8.36301225335
0.00031,34.6344345378,41.7327690179,50.2859086092,8.36301225335,8.94392139001,9.565181469
0.00024,34.6344345378,41.7327690179,50.2859086092,9.565181469,10.2295953358,10.9401605263
0.00036,34.6344345378,41.7327690179,50.2859086092,10.9401605263,11.7000827904,12.5127905549
0.00155,34.6344345378,41.7327690179,50.2859086092,12.5127905549,13.3819503909,14.3114835558
0.00361,50.2859086092,60.5920159185,73.01036204,0.498221699096,0.53282903056,0.569840246466
0.00348,50.2859086092,60.5920159185,73.01036204,0.569840246466,0.60942232474,0.651753841878
0.00396,50.2859086092,60.5920159185,73.01036204,0.651753841878,0.697025778608,0.745442381504
0.004,50.2859086092,60.5920159185,73.01036204,0.745442381504,0.797222084457,0.852598494151
0.0042,50.2859086092,60.5920159185,73.01036204,0.852598494151,0.911821443987,0.975158121225
0.0045,50.2859086092,60.5920159185,73.01036204,0.975158121225,1.0428942724,1.11533549251
0.00454,50.2859086092,60.5920159185,73.01036204,1.11533549251,1.19280860369,1.27566312969
0.00474,50.2859086092,60.5920159185,73.01036204,1.27566312969,1.36427287279,1.45903760022
0.00468,50.2859086092,60.5920159185,73.01036204,1.45903760022,1.56038484773,1.6687718484
0.00483,50.2859086092,60.5920159185,73.01036204,1.6687718484,1.78468759555,1.90865504878
0.00501,50.2859086092,60.5920159185,73.01036204,1.90865504878,2.04123349336,2.18302106349
0.00544,50.2859086092,60.5920159185,73.01036204,2.18302106349,2.33465744078,2.49682674022
0.00594,50.2859086092,60.5920159185,73.01036204,2.49682674022,2.6702605966,2.85574146532
0.00577,50.2859086092,60.5920159185,73.01036204,2.85574146532,3.05410615246,3.26624959008
0.0031,50.2859086092,60.5920159185,73.01036204,3.26624959008,3.49312887377,3.7357675806
0.00135,50.2859086092,60.5920159185,73.01036204,3.7357675806,3.99526038705,4.27277800772
0.00118,50.2859086092,60.5920159185,73.01036204,4.27277800772,4.56957247704,4.88698279789
0.00095,50.2859086092,60.5920159185,73.01036204,4.88698279789,5.22644098258,5.58947851344
0.00081,50.2859086092,60.5920159185,73.01036204,5.58947851344,5.9777332522,6.39295682925
0.00053,50.2859086092,60.5920159185,73.01036204,6.39295682925,6.83702254623,7.31193382753
0.00037,50.2859086092,60.5920159185,73.01036204,7.31193382753,7.81983325879,8.36301225335
0.00042,50.2859086092,60.5920159185,73.01036204,8.36301225335,8.94392139001,9.565181469
0.00038,50.2859086092,60.5920159185,73.01036204,9.565181469,10.2295953358,10.9401605263
0.00039,50.2859086092,60.5920159185,73.01036204,10.9401605263,11.7000827904,12.5127905549
0.00203,50.2859086092,60.5920159185,73.01036204,12.5127905549,13.3819503909,14.3114835558
0.00354,73.01036204,87.9738507525,106.004109554,0.498221699096,0.53282903056,0.569840246466
0.00389,73.01036204,87.9738507525,106.004109554,0.569840246466,0.60942232474,0.651753841878
0.00407,73.01036204,87.9738507525,106.004109554,0.651753841878,0.697025778608,0.745442381504
0.00448,73.01036204,87.9738507525,106.004109554,0.745442381504,0.797222084457,0.852598494151
0.00432,73.01036204,87.9738507525,106.004109554,0.852598494151,0.911821443987,0.975158121225
0.00467,73.01036204,87.9738507525,106.004109554,0.975158121225,1.0428942724,1.11533549251
0.0048,73.01036204,87.9738507525,106.004109554,1.11533549251,1.19280860369,1.27566312969
0.0047,73.01036204,87.9738507525,106.004109554,1.27566312969,1.36427287279,1.45903760022
0.00547,73.01036204,87.9738507525,106.004109554,1.45903760022,1.56038484773,1.6687718484
0.00517,73.01036204,87.9738507525,106.004109554,1.6687718484,1.78468759555,1.90865504878
0.00567,73.01036204,87.9738507525,106.004109554,1.90865504878,2.04123349336,2.18302106349
0.0058,73.01036204,87.9738507525,106.004109554,2.18302106349,2.33465744078,2.49682674022
0.00591,73.01036204,87.9738507525,106.004109554,2.49682674022,2.6702605966,2.85574146532
0.00549,73.01036204,87.9738507525,106.004109554,2.85574146532,3.05410615246,3.26624959008
0.00356,73.01036204,87.9738507525,106.004109554,3.26624959008,3.49312887377,3.7357675806
0.00166,73.01036204,87.9738507525,106.004109554,3.7357675806,3.99526038705,4.27277800772
0.00134,73.01036204,87.9738507525,106.004109554,4.27277800772,4.56957247704,4.88698279789
0.0011,73.01036204,87.9738507525,106.004109554,4.88698279789,5.22644098258,5.58947851344
0.0007,73.01036204,87.9738507525,106.004109554,5.58947851344,5.9777332522,6.39295682925
0.00064,73.01036204,87.9738507525,106.004109554,6.39295682925,6.83702254623,7.31193382753
0.00051,73.01036204,87.9738507525,106.004109554,7.31193382753,7.81983325879,8.36301225335
0.00043,73.01036204,87.9738507525,106.004109554,8.36301225335,8.94392139001,9.565181469
0.0003,73.01036204,87.9738507525,106.004109554,9.565181469,10.2295953358,10.9401605263
0.00065,73.01036204,87.9738507525,106.004109554,10.9401605263,11.7000827904,12.5127905549
0.00254,73.01036204,87.9738507525,106.004109554,12.5127905549,13.3819503909,14.3114835558
0.00475,106.004109554,127.729673603,153.907896472,0.498221699096,0.53282903056,0.569840246466
0.00441,106.004109554,127.729673603,153.907896472,0.569840246466,0.60942232474,0.651753841878
0.00478,106.004109554,127.729673603,153.907896472,0.651753841878,0.697025778608,0.745442381504
0.00512,106.004109554,127.729673603,153.907896472,0.745442381504,0.797222084457,0.852598494151
0.00509,106.004109554,127.729673603,153.907896472,0.852598494151,0.911821443987,0.975158121225
0.00542,106.004109554,127.729673603,153.907896472,0.975158121225,1.0428942724,1.11533549251
0.00574,106.004109554,127.729673603,153.907896472,1.11533549251,1.19280860369,1.27566312969
0.00593,106.004109554,127.729673603,153.907896472,1.27566312969,1.36427287279,1.45903760022
0.00559,106.004109554,127.729673603,153.907896472,1.45903760022,1.56038484773,1.6687718484
0.00609,106.004109554,127.729673603,153.907896472,1.6687718484,1.78468759555,1.90865504878
0.00629,106.004109554,127.729673603,153.907896472,1.90865504878,2.04123349336,2.18302106349
0.00679,106.004109554,127.729673603,153.907896472,2.18302106349,2.33465744078,2.49682674022
0.00688,106.004109554,127.729673603,153.907896472,2.49682674022,2.6702605966,2.85574146532
0.00717,106.004109554,127.729673603,153.907896472,2.85574146532,3.05410615246,3.26624959008
0.0038,106.004109554,127.729673603,153.907896472,3.26624959008,3.49312887377,3.7357675806
0.00219,106.004109554,127.729673603,153.907896472,3.7357675806,3.99526038705,4.27277800772
0.00175,106.004109554,127.729673603,153.907896472,4.27277800772,4.56957247704,4.88698279789
0.00123,106.004109554,127.729673603,153.907896472,4.88698279789,5.22644098258,5.58947851344
0.00117,106.004109554,127.729673603,153.907896472,5.58947851344,5.9777332522,6.39295682925
0.001,106.004109554,127.729673603,153.907896472,6.39295682925,6.83702254623,7.31193382753
0.00076,106.004109554,127.729673603,153.907896472,7.31193382753,7.81983325879,8.36301225335
0.0006,106.004109554,127.729673603,153.907896472,8.36301225335,8.94392139001,9.565181469
0.00075,106.004109554,127.729673603,153.907896472,9.565181469,10.2295953358,10.9401605263
0.00061,106.004109554,127.729673603,153.907896472,10.9401605263,11.7000827904,12.5127905549
0.00429,106.004109554,127.729673603,153.907896472,12.5127905549,13.3819503909,14.3114835558
0.00507,153.907896472,185.451351501,223.459644123,0.498221699096,0.53282903056,0.569840246466
0.00536,153.907896472,185.451351501,223.459644123,0.569840246466,0.60942232474,0.651753841878
0.00526,153.907896472,185.451351501,223.459644123,0.651753841878,0.697025778608,0.745442381504
0.00547,153.907896472,185.451351501,223.459644123,0.745442381504,0.797222084457,0.852598494151
0.00576,153.907896472,185.451351501,223.459644123,0.852598494151,0.911821443987,0.975158121225
0.00607,153.907896472,185.451351501,223.459644123,0.975158121225,1.0428942724,1.11533549251
0.00613,153.907896472,185.451351501,223.459644123,1.11533549251,1.19280860369,1.27566312969
0.00685,153.907896472,185.451351501,223.459644123,1.27566312969,1.36427287279,1.45903760022
0.00688,153.907896472,185.451351501,223.459644123,1.45903760022,1.56038484773,1.6687718484
0.00728,153.907896472,185.451351501,223.459644123,1.6687718484,1.78468759555,1.90865504878
0.00777,153.907896472,185.451351501,223.459644123,1.90865504878,2.04123349336,2.18302106349
0.00765,153.907896472,185.451351501,223.459644123,2.18302106349,2.33465744078,2.49682674022
0.00759,153.907896472,185.451351501,223.459644123,2.49682674022,2.6702605966,2.85574146532
0.00809,153.907896472,185.451351501,223.459644123,2.85574146532,3.05410615246,3.26624959008
0.00463,153.907896472,185.451351501,223.459644123,3.26624959008,3.49312887377,3.7357675806
0.00299,153.907896472,185.451351501,223.459644123,3.7357675806,3.99526038705,4.27277800772
0.00248,153.907896472,185.451351501,223.459644123,4.27277800772,4.56957247704,4.88698279789
0.00205,153.907896472,185.451351501,223.459644123,4.88698279789,5.22644098258,5.58947851344
0.00152,153.907896472,185.451351501,223.459644123,5.58947851344,5.9777332522,6.39295682925
0.0012,153.907896472,185.451351501,223.459644123,6.39295682925,6.83702254623,7.31193382753
0.00106,153.907896472,185.451351501,223.459644123,7.31193382753,7.81983325879,8.36301225335
0.00074,153.907896472,185.451351501,223.459644123,8.36301225335,8.94392139001,9.565181469
0.00079,153.907896472,185.451351501,223.459644123,9.565181469,10.2295953358,10.9401605263
0.00135,153.907896472,185.451351501,223.459644123,10.9401605263,11.7000827904,12.5127905549
0.00517,153.907896472,185.451351501,223.459644123,12.5127905549,13.3819503909,14.3114835558
0.00585,223.459644123,269.257744135,324.44217416,0.498221699096,0.53282903056,0.569840246466
0.00562,223.459644123,269.257744135,324.44217416,0.569840246466,0.60942232474,0.651753841878
0.0056,223.459644123,269.257744135,324.44217416,0.651753841878,0.697025778608,0.745442381504
0.00626,223.459644123,269.257744135,324.44217416,0.745442381504,0.797222084457,0.852598494151
0.00611,223.459644123,269.257744135,324.44217416,0.852598494151,0.911821443987,0.975158121225
0.00621,223.459644123,269.257744135,324.44217416,0.975158121225,1.0428942724,1.11533549251
0.00696,223.459644123,269.257744135,324.44217416,1.11533549251,1.19280860369,1.27566312969
0.00725,223.459644123,269.257744135,324.44217416,1.27566312969,1.36427287279,1.45903760022
0.00771,223.459644123,269.257744135,324.44217416,1.45903760022,1.56038484773,1.6687718484
0.00777,223.459644123,269.257744135,324.44217416,1.6687718484,1.78468759555,1.90865504878
0.00765,223.459644123,269.257744135,324.44217416,1.90865504878,2.04123349336,2.18302106349
0.00812,223.459644123,269.257744135,324.44217416,2.18302106349,2.33465744078,2.49682674022
0.00864,223.459644123,269.257744135,324.44217416,2.49682674022,2.6702605966,2.85574146532
0.00876,223.459644123,269.257744135,324.44217416,2.85574146532,3.05410615246,3.26624959008
0.00553,223.459644123,269.257744135,324.44217416,3.26624959008,3.49312887377,3.7357675806
0.00403,223.459644123,269.257744135,324.44217416,3.7357675806,3.99526038705,4.27277800772
0.00303,223.459644123,269.257744135,324.44217416,4.27277800772,4.56957247704,4.88698279789
0.0022,223.459644123,269.257744135,324.44217416,4.88698279789,5.22644098258,5.58947851344
0.0018,223.459644123,269.257744135,324.44217416,5.58947851344,5.9777332522,6.39295682925
0.00154,223.459644123,269.257744135,324.44217416,6.39295682925,6.83702254623,7.31193382753
0.00138,223.459644123,269.257744135,324.44217416,7.31193382753,7.81983325879,8.36301225335
0.00104,223.459644123,269.257744135,324.44217416,8.36301225335,8.94392139001,9.565181469
0.00116,223.459644123,269.257744135,324.44217416,9.565181469,10.2295953358,10.9401605263
0.00178,223.459644123,269.257744135,324.44217416,10.9401605263,11.7000827904,12.5127905549
0.00803,223.459644123,269.257744135,324.44217416,12.5127905549,13.3819503909,14.3114835558
0.00628,324.44217416,390.936664466,471.059214233,0.498221699096,0.53282903056,0.569840246466
0.0059,324.44217416,390.936664466,471.059214233,0.569840246466,0.60942232474,0.651753841878
0.00643,324.44217416,390.936664466,471.059214233,0.651753841878,0.697025778608,0.745442381504
0.00671,324.44217416,390.936664466,471.059214233,0.745442381504,0.797222084457,0.852598494151
0.00671,324.44217416,390.936664466,471.059214233,0.852598494151,0.911821443987,0.975158121225
0.00694,324.44217416,390.936664466,471.059214233,0.975158121225,1.0428942724,1.11533549251
0.00719,324.44217416,390.936664466,471.059214233,1.11533549251,1.19280860369,1.27566312969
0.00763,324.44217416,390.936664466,471.059214233,1.27566312969,1.36427287279,1.45903760022
0.00856,324.44217416,390.936664466,471.059214233,1.45903760022,1.56038484773,1.6687718484
0.00821,324.44217416,390.936664466,471.059214233,1.6687718484,1.78468759555,1.90865504878
0.00898,324.44217416,390.936664466,471.059214233,1.90865504878,2.04123349336,2.18302106349
0.00894,324.44217416,390.936664466,471.059214233,2.18302106349,2.33465744078,2.49682674022
0.00952,324.44217416,390.936664466,471.059214233,2.49682674022,2.6702605966,2.85574146532
0.00979,324.44217416,390.936664466,471.059214233,2.85574146532,3.05410615246,3.26624959008
0.00661,324.44217416,390.936664466,471.059214233,3.26624959008,3.49312887377,3.7357675806
0.00428,324.44217416,390.936664466,471.059214233,3.7357675806,3.99526038705,4.27277800772
0.00332,324.44217416,390.936664466,471.059214233,4.27277800772,4.56957247704,4.88698279789
0.00284,324.44217416,390.936664466,471.059214233,4.88698279789,5.22644098258,5.58947851344
0.0025,324.44217416,390.936664466,471.059214233,5.58947851344,5.9777332522,6.39295682925
0.00186,324.44217416,390.936664466,471.059214233,6.39295682925,6.83702254623,7.31193382753
0.00167,324.44217416,390.936664466,471.059214233,7.31193382753,7.81983325879,8.36301225335
0.0012,324.44217416,390.936664466,471.059214233,8.36301225335,8.94392139001,9.565181469
0.00155,324.44217416,390.936664466,471.059214233,9.565181469,10.2295953358,10.9401605263
0.00191,324.44217416,390.936664466,471.059214233,10.9401605263,11.7000827904,12.5127905549
0.01126,324.44217416,390.936664466,471.059214233,12.5127905549,13.3819503909,14.3114835558
0.00663,471.059214233,567.60289705,683.933227511,0.498221699096,0.53282903056,0.569840246466
0.00646,471.059214233,567.60289705,683.933227511,0.569840246466,0.60942232474,0.651753841878
0.00689,471.059214233,567.60289705,683.933227511,0.651753841878,0.697025778608,0.745442381504
0.00715,471.059214233,567.60289705,683.933227511,0.745442381504,0.797222084457,0.852598494151
